username,tweet_date,tweet_text,translated,tweet_link,media_exists
@don500s,"Jun 29, 2023 · 11:32 PM UTC","Oh mon Dieu, brûle la France de plus en plus et réduis-la en cendres
#France","Oh my God, burns France more and more and reduce it to ashes
#France",https://twitter.com/don500s/status/1674561549732642816?s=20,FALSE
@AbdennouriImad,"Jun 29, 2023 · 11:32 PM UTC","The police brutality is going to the next level by killing a 17 y.o boy.

#justicepourNahel #justicefornahel
#justicefornael #Nanterre #France #Banlieues #Paris #Fransa #Nahel #nael #Marseille","The police brutality is going to the next level by killing a 17 y.o boy.

#justicepourNahel #justicefornahel
#justicefornael #Nanterre #France #Banlieues #Paris #Fransa #Nahel #nael #Marseille",https://twitter.com/AbdennouriImad/status/1674561473773699072?s=20,FALSE
@Divasonic_x,"Jun 29, 2023 · 11:32 PM UTC",Jamais la population n'aurait accepté un #CouvreFeu en #France si on ne nous l'avait pas déjà imposé pendant le Covid. Ceci est un test de l'opinion et de notre réaction. francebleu.fr/infos/faits-di…,The population would never have accepted a #couvrefeu in #France if we had not already imposed it during the COVVID. This is a test of opinion and our reaction. francebleu.fr/infos/faits-di…,https://twitter.com/Divasonic_x/status/1674561420111822848?s=20,FALSE
@ertenyf,"Jun 29, 2023 · 9:01 PM UTC","🇫🇷| #Fransa’daki olaylar kontrolden çıktı. Protestocular polisle çatışıyor ve birçok noktayı ateşe veriyor. Marketler yağmayanlanıyor. 

🚨| #RAID, Trappes, Élancourt, Garges-Lès-Gonesse, Bobigny, Nice, Marsilya, Toulouse, Bordeaux, Montpellier, Rennes, Nancy, Lille, Strasbourg ve Lyon'da konuşlandırıldı. 
#france","🇫🇷 | #Events in France came out of control. Protesters clash with the police and set many points on fire. Markets are not raining.

🚨 | #RAID, Trappes, élancourt, Garges-Lès-Gonese, Bobigny, Nice, Marseille, Toulouse, Bordeaux, Montpellier, Rennes, Nancy, Lille, Strasbourg and Lyon.
#France",https://twitter.com/ertenyf/status/1674561523379838977?s=20,TRUE
@kajucc,"Jun 29, 2023 · 11:32 PM UTC",#france #paris #fransa #marchedelarévolte #emeutes #Nael #Nanterre,#France #Paris #Fransa #walking #emeuts #nael #nanterre,https://twitter.com/kajucc/status/1674561428060008449?s=20,FALSE
@EagleNews,"Jun 29, 2023 · 11:32 PM UTC","Policeman who killed French teen says 'sorry' to the family: lawyer
#apology #crime #France #Police #Protest #violence
tinyurl.com/2c922nl5","Policeman who killed French teen says 'sorry' to the family: lawyer
#apology #crime #France #Police #Protest #violence
tinyurl.com/2c922nl5",https://twitter.com/EagleNews/status/1674561397756248064?s=20,FALSE
@QueenFirmAction,"Jun 29, 2023 · 11:31 PM UTC",#France #emeutes,#France #EMEUTS,https://twitter.com/QueenFirmAction/status/1674561340529057798?s=20,TRUE
@Kantan32,"Jun 29, 2023 · 11:32 PM UTC","Merde, la France.  Pas besoin d'envoyer des chars.  La Turquie est la plus grande. 🇹🇷🇹🇷🇹🇷💪💪💪 #France #Fransa","Shit, France. No need to send tanks. Turkey is the largest. 🇹🇷🇹🇷🇹🇷💪💪💪 #France #Fransa",https://twitter.com/Kantan32/status/1674561392169439239?s=20,TRUE
@mainenewshound,"Jun 29, 2023 · 11:31 PM UTC","📛Paris France is Dying
#paris #happeningnow #worldnews #europe #france #mapoli #mepolitics 
Paris la France se meurt","📛Paris France is dying
#paris #happeningnow #WorldNews #europe #France #Mapoli #mepolitics
Paris France is dying",https://twitter.com/mainenewshound/status/1674561350444494850?s=20,TRUE
@QueenFirmAction,"Jun 29, 2023 · 11:31 PM UTC",#France #emeutes,#France #EMEUTS,https://twitter.com/QueenFirmAction/status/1674561227232538633?s=20,TRUE
@jean92725033,"Jun 29, 2023 · 11:31 PM UTC",Quand tu te fais courser dans GTA RP. Ha non c’est vrais policier 🤡🤡 #emeutes #France,When you get used to GTA RP. Ha no it's real police officer 🤡🤡 #emeuts #France,https://twitter.com/jean92725033/status/1674561278860197888?s=20,TRUE
@Nigalee_AS,"Jun 29, 2023 · 11:31 PM UTC","Je comprends pourquoi les étrangers ils disent que les français sont des fous maintenant 🤣🤣
#emeutes 
La #France, la vraie psychiatrie à ciel ouvert twitter.com/Nigalee_AS/statu…","I understand why foreigners they say that the French are crazy now 🤣🤣
#emeuts
#France, real open -air psychiatry twitter.com/nigalee_as/statu…",https://twitter.com/Nigalee_AS/status/1674561212854435842?s=20,FALSE
@NRuben_,"Jun 29, 2023 · 11:31 PM UTC",#DefendEurope #France,#DefendEurope #France,https://twitter.com/NRuben_/status/1674561191341850625?s=20,FALSE
@laurentxvb,"Jun 29, 2023 · 11:31 PM UTC",On est sur GTA 5 la vie ⭐️⭐️⭐️⭐️⭐️ #France #GTA,We are on GTA 5 life ⭐️⭐️⭐️⭐️⭐️ #France #GTA,https://twitter.com/laurentxvb/status/1674561172815716362?s=20,TRUE
@k_gaita,"Jun 29, 2023 · 11:31 PM UTC","#France #FranceRiots #FranceProtests #Emeutes #Macron #Nantes 
🇫🇷 Incendies à Nantes (Nord-Ouest de la France)
🇬🇧 Fires in Nantes (Northwest France)","#France #FranceRoots #FranceProttes #emeuts #Macron #Nantes
🇫🇷 fires in Nantes (north-west of France)
🇬🇧 Fires in Nantes (Northwest France)",https://twitter.com/k_gaita/status/1674561176334749699?s=20,TRUE
@Alertes2France,"Jun 29, 2023 · 11:30 PM UTC","⚠️🔴🇫🇷ALERTE #FRANCE

🔞 TWITTER COUPE NOTRE DIRECT à #Bordeaux car plusieurs victimes + situation incontrolable #racaille + #police 

✅On diffuse sur telegram sur ce lien t.me/+3cLH2G2bXcEwMzdk ou dans la bio 👆

#paris #emeutes #Nahel #LaPoliceTue #incendie #Emeutes #bdx","⚠️🔴🇫🇷Alerte #France

🔞 Twitter cuts our direct to #Bordeaux because several victims + uncontrollable situation #racaille + #police

✅on diffuses on Telegram on this link T.me/+3clh2g2bxcewmzdk or in organic 👆

#Paris #emeuts #Nahel #lapolituleu #endle #emeuts #bdx",https://twitter.com/Alertes2France/status/1674561106587660292?s=20,TRUE
@jea33865,"Jun 29, 2023 · 11:30 PM UTC","ALERTE :
Parmi les délinquants émeutiers, sont aussi armées. Là aussi, la police n'a pas le droit de tirer? #nanterre #nantes #paris #france #lyon #marseille #gign #raid #emeutes","ALERT :
Among the riot delinquents are also armed. There too, the police are not allowed to shoot? #nanterre #nantes #paris #france #lyon #Marseille #gign #raid #emeutes",https://twitter.com/jea33865/status/1674561090175287296?s=20,TRUE
@NathaliebTemp,"Jun 29, 2023 · 11:30 PM UTC","Prophéties de Marie-Julie Jahenny sur la #France.

‘’Les cris de désespoir et d’alarme monteront jusqu’au Ciel. Les mois du Sacré-Coeur (juin) et de Mon Sang (juillet), ce sera le signal des châtiments, guerre civile...’’
#FranceProtests #Paris #endtimes","Prophecies of Marie-Julie Jahenny on #France.

""The cries of despair and alarm will go up to the sky. The months of the Sacred Heart (June) and my blood (July), it will be the signal of punishments, civil war ... ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’ ’’
#FranceProttes #Paris #EndTimes",https://twitter.com/NathaliebTemp/status/1674561067135926275?s=20,FALSE
@Ozan_krc21,"Jun 29, 2023 · 11:30 PM UTC","Fransa'da Tekne çalan göstericiler
#emeutes #Nanterre #Nahel #ViolencesUrbaines #Violence #Strasbourg #France  #incendie  #pillage #Fransa  #France #attack","Demonstrators who steal boats in France
#meutes #nantterre #nahel #violencesurbaines",https://twitter.com/Ozan_krc21/status/1674561046604836865?s=20,TRUE
@Thedeepr,"Jun 29, 2023 · 11:30 PM UTC",C'est le 14 juillet ce soir à Bagneux - Je suis pas dans le 14 ème ce soir #paris #france #thedeepr #bocrew,It's July 14 this evening in Bagneux - I'm not in the 14th this evening #Paris #France #ThedePr #Bocrew,https://twitter.com/Thedeepr/status/1674561031731806208?s=20,FALSE
@parizot,"Jun 29, 2023 · 11:30 PM UTC",Le compte tweeter de @AlertesInfos partage de nombreuses vidéos des émeutes en cours dans plusieurs villes de #France.,The @Alestinfos tweeter account shares many videos of current riots in several cities of #France.,https://twitter.com/parizot/status/1674561023771041799?s=20,TRUE
@Mediavenir,"Jun 29, 2023 · 11:29 PM UTC","🇫🇷 FLASH - Un pillage est en cours à la boutique Zara de la rue de Rivoli, dans le centre de Paris. (témoins) #émeutes","🇫🇷 Flash - A looting is underway at the Zara store in rue de Rivoli, in the center of Paris. (witnesses) #riots",https://twitter.com/FxVelotaf/status/1674560980544528387?s=20,TRUE
@IdeallyaNews,"Jun 29, 2023 · 11:30 PM UTC","Tension is high in France: 176 people were detained #Cleveland_Heights,_Ohio #FRANCE #Greater_Cleveland #Ohio #People #WERE ideallya.com/story/MjYwMjMzN…","Tension is high in France: 176 people were detained #Cleveland_Heights,_Ohio #FRANCE #Greater_Cleveland #Ohio #People #WERE ideallya.com/story/MjYwMjMzN…",https://twitter.com/IdeallyaNews/status/1674560975360385025?s=20,FALSE
@aoezay,"Jun 30, 2023 · 11:59 PM UTC",#Fransa’daki başkaldırı bir #Arap ve #Adrikalı isyanı mı? Fransız halkı #Avruoa’da yıllardır insanlık adına ilk ayağa kalkan kitle. Vicdan sahibi beyaz Fransızlara odunlarla saldıran #Fransız faşistleri #Rusya bu şiddetin neresinde? Görüntüleri kaynağıyla aktarıyorum #France,"#A rebellion in France and #Ap and #Adrical rebellion? The French people #Avruoa for years in the name of humanity for years. #French fascists #Rusya, who attacked the white French with wood, #rusia where this violence? I transfer the images with the source #France",https://twitter.com/aoezay/status/1674930805045338113?s=20,TRUE
@Alertes2France,"Jun 29, 2023 · 11:30 PM UTC","⚠️🔴🇫🇷ALERTE #FRANCE

🔞 TWITTER COUPE NOTRE DIRECT à #Bordeaux car plusieurs victimes + situation incontrolable #racaille + #police 

✅On diffuse sur telegram sur ce lien t.me/+3cLH2G2bXcEwMzdk ou dans la bio 👆

#paris #emeutes #Nahel #LaPoliceTue #incendie #Emeutes #bdx","⚠️🔴🇫🇷Alerte #France

🔞 Twitter cuts our direct to #Bordeaux because several victims + uncontrollable situation #racaille + #police

✅on diffuses on Telegram on this link T.me/+3clh2g2bxcewmzdk or in organic 👆

#Paris #emeuts #Nahel #lapolituleu #endle #emeuts #bdx",https://twitter.com/Alertes2France/status/1674560962274181122?s=20,TRUE
@MeanLILMeoW,"Jun 30, 2023 · 11:59 PM UTC","Looks like life is moving along all around them and def way less tonight that the last few days!! 

Translation- raids/swat going on in the roads to catch these boys in all black!!

#Emeute 
#parisriots 
#France 
#BreakingNews 
#Riots
#WATCH
#GFYS
🐈‍⬛","Looks like life is moving along all around them and def way less tonight that the last few days!! 

Translation- raids/swat going on in the roads to catch these boys in all black!!

#Emeute 
#parisriots 
#France 
#BreakingNews 
#Riots
#WATCH
#GFYS
🐈‍⬛",https://twitter.com/MeanLILMeoW/status/1674930800813539329?s=20,TRUE
@musakayrak,"Jun 30, 2023 · 11:59 PM UTC","Belfort

#JusticePourNael #Lyon 
#Emeutes #etatdurgence #Nahel #Nanterre  #Marseille #émeutes #Nahel #Marsilya Fransa #France #Frankreich #EidAlAdha #Paris Macron #Emeute #FransaYanıyor","Belfort

#Justicepournael #Lyon
#Emeuts #etatdurgence #NaHel #nenterre #Marseille #Roments #Nahel #Marsilya Fransa #france #Frankreich #eidaladha #paris Macron #emeute #Fransayanıyor",https://twitter.com/musakayrak/status/1674930757322563591?s=20,TRUE
@IronE_Drummer,"Jun 30, 2023 · 11:59 PM UTC",#France is on fire and people are celebrating. I can't wait for a strong man to take over and show these idiots what real #Fascism is.,#France is on fire and people are celebrating. I can't wait for a strong man to take over and show these idiots what real #Fascism is.,https://twitter.com/IronE_Drummer/status/1674930744236421122?s=20,FALSE
@Michael3837500,"Jun 30, 2023 · 11:59 PM UTC","Breaking : China is dumping $875 billion to Terrorise the Terrorist US $ Dollar 

#USA #Russia #China #France #BRICS #Europe #SouthAfrica #Germany #Turkey #Ukraine #NATO #Biden #Putin #FranceRiots #FranceProtests #Lyon #Macron #Paris #Marseille #FranceIsBurning","Breaking : China is dumping $875 billion to Terrorise the Terrorist US $ Dollar 

#USA #Russia #China #France #BRICS #Europe #SouthAfrica #Germany #Turkey #Ukraine #NATO #Biden #Putin #FranceRiots #FranceProtests #Lyon #Macron #Paris #Marseille #FranceIsBurning",https://twitter.com/Michael3837500/status/1674930753426141184?s=20,FALSE
@pj_playhouse,"Jun 30, 2023 · 11:59 PM UTC",Tensions ongoing in Aubervilliers. #FranceRiots #FranceProtest #France,NAGOING in Aubervilliers tensions. #Franceriots #FranceProtet #France,https://twitter.com/pj_playhouse/status/1674930694064164867?s=20,TRUE
@shq_y36492,"Jun 30, 2023 · 11:59 PM UTC",#فرنسا #france,#France #france,https://twitter.com/shq_y36492/status/1674930723575275521?s=20,TRUE
@Alertes2France,"Jun 30, 2023 · 11:59 PM UTC","⚠️🔴🇫🇷ALERT #FRANCE

🔞 TWITTER CUTS OUR LIVE in #Marseille because several victims + uncontrollable situation #scum + #police

✅ We broadcast on telegram on this link t.me/+3cLH2G2bXcEwMzdk or in bio 👆

#paris #etatdurgence #nantes #Lyon #riots #alertinfos","⚠️🔴🇫🇷ALERT #FRANCE

🔞 TWITTER CUTS OUR LIVE in #Marseille because several victims + uncontrollable situation #scum + #police

✅ We broadcast on telegram on this link t.me/+3cLH2G2bXcEwMzdk or in bio 👆

#paris #etatdurgence #nantes #Lyon #riots #alertinfos",https://twitter.com/Alertes2France/status/1674930670789861376?s=20,TRUE
@Liliji111,"Jun 30, 2023 · 11:59 PM UTC",#France #Paris #Police,#France #Paris #Police,https://twitter.com/Liliji111/status/1674930733872476163?s=20,TRUE
@IlariaBif,"Jun 30, 2023 · 9:01 PM UTC","Quanto sta accadendo in Francia evidenzia due questioni cruciali: a) l'immigrazione incontrollata non porta all'integrazione, b) le colpe del neocolonialismo francese mai terminato si pagano.","What is happening in France highlights two crucial issues: a) uncontrolled immigration does not lead to integration, b) the faults of French neocolonialism never ended.",https://twitter.com/Politic01774202/status/1674930668734644231?s=20,FALSE
@cryptozup,"Jun 30, 2023 · 11:59 PM UTC","Patriots of #France need to stand up against the #immigration invasion and attacks and take back what they built. They come in loot and destroy, and the world suffers. I’m all for a good 🍿 of a nuke in these anarchy countries.","Patriots of #France need to stand up against the #immigration invasion and attacks and take back what they built. They come in loot and destroy, and the world suffers. I’m all for a good 🍿 of a nuke in these anarchy countries.",https://twitter.com/cryptozup/status/1674930656508547072?s=20,FALSE
@AmyMek,"Jun 30, 2023 · 6:29 AM UTC","France has fallen...

Police are unable to control the migrant and left-wing riots taking place across the country. French media has surrendered and cannot keep track of the number of towns and cities across the country being looted, set on fire, and destroyed.

Islamic attacks, riots, murders, rapes, assaults, and lynching of police across France are part of a new normal in a country struggling with mass illegal migration.

France is now the main Islamic country in Europe, with more than 10% of its population being Muslim.

Islam is the second-largest religion in France, but it takes the first position when counting active practitioners.

There is no coming back from this - their future is Islamic! 

(P.S. How are those strict ""gun control"" regulations working for the good guys in France? Politicians have left citizens defenseless)","France has fallen...

Police are unable to control the migrant and left-wing riots taking place across the country. French media has surrendered and cannot keep track of the number of towns and cities across the country being looted, set on fire, and destroyed.

Islamic attacks, riots, murders, rapes, assaults, and lynching of police across France are part of a new normal in a country struggling with mass illegal migration.

France is now the main Islamic country in Europe, with more than 10% of its population being Muslim.

Islam is the second-largest religion in France, but it takes the first position when counting active practitioners.

There is no coming back from this - their future is Islamic! 

(P.S. How are those strict ""gun control"" regulations working for the good guys in France? Politicians have left citizens defenseless)",https://twitter.com/eitapelana/status/1674930627961823232?s=20,TRUE
